,aff_dist_func,aff_k,aff_mask_func,aff_sigma,algorithm,alpha,can_plot,corruption_level,dataset,elapsed_time,labeled_percent,mu,tuning_iter,experiments,mean_acc,sd_acc
356,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,gaussians_sd=0.4,1.4729700088500977,0.05,,,20,0.9999499999999999,0.00021794494717700968
357,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,gaussians_sd=0.4,7.11357045173645,0.01,,,20,0.9790000000000001,0.017300289014926896
358,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=0.4,20.7327721118927,0.01,99.0,0.75,20,1.0,0.0
359,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=3,22.012285709381104,0.01,99.0,0.1,20,0.8507,0.29438174196101224
360,gaussian,15.0,knn,0.2,LGC,0.9,False,0.0,gaussians_sd=2,6.983240842819214,0.01,,,20,1.0,0.0
361,gaussian,15.0,knn,0.2,LDST,,False,0.3,gaussians_sd=2,26.045833587646484,0.1,99.0,1.0,20,0.9248000000000001,0.1694829194933814
362,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=3,23.320736169815067,0.01,99.0,0.5,20,0.6393,0.38212669365015584
363,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=1,19.497215032577515,0.01,99.0,0.75,20,0.7478,0.3302439401412235
364,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,gaussians_sd=2,9.361707448959349,0.05,,,20,0.7735,0.033580500294069456
365,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,gaussians_sd=1,1.583904504776001,0.1,,,20,0.9793500000000002,0.008742282310701234
366,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,gaussians_sd=3,3.65591025352478,0.05,,,20,0.9989999999999999,2.220446049250313e-16
367,gaussian,15.0,knn,0.2,LGC,0.4,False,0.15,gaussians_sd=1,1.7459518909454346,0.1,,,20,0.91435,0.022109443683638885
368,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,gaussians_sd=0.4,5.938760757446289,0.01,,,20,0.8002500000000001,0.04723333039284864
369,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,gaussians_sd=3,7.68364953994751,0.01,,,20,0.59175,0.07309163768858926
370,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=3,25.82006096839905,0.01,99.0,0.5,20,0.9989999999999999,2.220446049250313e-16
371,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.4,gaussians_sd=1,2.86755895614624,0.05,,,20,1.0,0.0
372,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,gaussians_sd=3,8.841878890991211,0.05,,,20,0.9987999999999999,0.0004000000000000448
373,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=2,22.295908451080322,0.01,99.0,0.25,20,1.0,0.0
374,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=1,9.30348300933838,0.01,99.0,0.1,20,1.0,0.0
375,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,gaussians_sd=1,7.385252714157104,0.1,,,20,1.0,0.0
376,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=1,4.713346242904663,0.01,99.0,1.0,20,0.7478,0.3302439401412235
377,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=1,20.408693313598636,0.05,99.0,0.75,20,1.0,0.0
378,gaussian,15.0,knn,0.2,LDST,,False,0.15,gaussians_sd=3,22.06430721282959,0.01,99.0,0.25,20,0.9576500000000001,0.09680200152889404
379,gaussian,15.0,knn,0.2,GTAM,,False,0.0,gaussians_sd=0.4,8.028769731521606,0.05,99.0,0.0,20,1.0,0.0
380,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=0.4,8.584988594055176,0.01,99.0,0.25,20,1.0,0.0
381,gaussian,15.0,knn,0.2,GTAM,,False,0.25,gaussians_sd=0.4,9.58315658569336,0.01,99.0,0.0,20,0.9386000000000001,0.1698585882432796
382,gaussian,15.0,knn,0.2,LGC,0.2,False,0.25,gaussians_sd=1,5.968066930770874,0.1,,,20,0.7974,0.022215760171553887
383,gaussian,15.0,knn,0.2,LGC,0.9,False,0.4,gaussians_sd=0.4,1.71234130859375,0.1,,,20,0.7194,0.03446215315385851
384,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,gaussians_sd=1,6.648053407669067,0.01,,,20,0.77745,0.06759620921323917
385,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=1,8.886416673660277,0.01,99.0,1.0,20,1.0,0.0
386,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,gaussians_sd=2,4.82366943359375,0.1,,,20,1.0,0.0
387,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,gaussians_sd=2,7.335299253463745,0.1,,,20,0.9379000000000002,0.014194717327231286
388,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,gaussians_sd=1,7.090251445770264,0.01,,,20,0.7850499999999999,0.06073505989130166
389,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussians_sd=2,24.302720308303837,0.05,99.0,0.75,20,0.99685,0.0009630680142129122
390,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussians_sd=1,21.38209056854248,0.05,99.0,0.5,20,0.99695,0.000864580823289543
391,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=3,9.718815326690674,0.05,99.0,0.25,20,0.9989999999999999,2.220446049250313e-16
392,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussians_sd=0.4,8.355652570724487,0.01,99.0,0.25,20,0.9583499999999999,0.14838102136055004
393,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,gaussians_sd=3,7.550453662872314,0.1,,,20,0.7300500000000001,0.019936085373011413
394,gaussian,15.0,knn,0.2,LGC,0.4,False,0.4,gaussians_sd=3,8.77116870880127,0.1,,,20,0.6297500000000001,0.019638928178492852
395,gaussian,15.0,knn,0.2,LGC,0.99,False,0.4,gaussians_sd=1,8.206381797790527,0.1,,,20,0.9765499999999999,0.01911668119732085
396,gaussian,15.0,knn,0.2,LDST,,False,0.15,gaussians_sd=1,7.591415882110597,0.01,99.0,0.25,20,0.7975,0.3310855629591843
397,gaussian,15.0,knn,0.2,LGC,0.9,False,0.4,gaussians_sd=2,0.5123131275177002,0.05,,,20,0.68245,0.03630079200237925
398,gaussian,15.0,knn,0.2,LDST,,False,0.3,gaussians_sd=3,21.557240724563602,0.01,99.0,0.1,20,0.48,0.4130029055587866
399,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=0.4,4.781218767166138,0.05,99.0,0.1,20,0.7515500000000002,0.3729523394483536
400,gaussian,15.0,knn,0.2,GTAM,,False,0.3,gaussians_sd=2,20.11607432365417,0.01,99.0,0.0,20,0.49855,0.3723762176885092
401,gaussian,15.0,knn,0.2,LDST,,False,0.15,gaussians_sd=3,21.672877073287964,0.01,99.0,0.1,20,0.9576500000000001,0.09680200152889404
402,gaussian,15.0,knn,0.2,LGC,0.99,False,0.0,gaussians_sd=3,7.045053482055664,0.1,,,20,0.9989999999999999,2.220446049250313e-16
403,gaussian,15.0,knn,0.2,GTAM,,False,0.3,gaussians_sd=3,21.38368225097656,0.01,99.0,0.0,20,0.5743499999999999,0.3662618291605064
404,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=2,25.34046506881714,0.1,99.0,0.75,20,0.8057000000000001,0.2925512091925104
405,gaussian,15.0,knn,0.2,GTAM,,False,0.25,gaussians_sd=1,7.865541934967041,0.1,99.0,0.0,20,0.9750000000000002,2.220446049250313e-16
406,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,gaussians_sd=3,7.7174134254455575,0.1,,,20,0.9989999999999999,2.220446049250313e-16
407,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,gaussians_sd=3,4.678586483001709,0.05,,,20,0.9989999999999999,2.220446049250313e-16
408,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,gaussians_sd=3,2.4526081085205083,0.05,,,20,0.5869,0.03536650958180632
409,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=0.4,13.642046213150024,0.05,99.0,0.75,20,0.7348000000000001,0.35533260475222367
410,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=2,23.54759669303894,0.01,99.0,1.0,20,0.9379500000000002,0.17380174768971687
411,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=0.4,9.434568166732786,0.01,99.0,0.25,20,0.6094499999999999,0.3948573761499207
412,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.15,gaussians_sd=3,2.2096083164215092,0.1,,,20,0.9989999999999999,2.220446049250313e-16
413,gaussian,15.0,knn,0.2,LGC,0.99,False,0.35,gaussians_sd=0.4,8.920968532562256,0.1,,,20,0.9959,0.006323764701504976
414,gaussian,15.0,knn,0.2,LDST,,False,0.15,gaussians_sd=2,21.36721277236939,0.1,99.0,0.1,20,0.9878,0.0014352700094407522
415,gaussian,15.0,knn,0.2,LGC,0.4,False,0.15,gaussians_sd=1,0.6107931137084961,0.05,,,20,0.8856999999999997,0.024978190486902765
416,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=2,23.880042552947998,0.01,99.0,0.1,20,1.0,0.0
417,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,gaussians_sd=2,6.287902355194093,0.05,,,20,0.8816999999999998,0.037145793839949114
418,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,gaussians_sd=2,4.817699670791626,0.01,,,20,1.0,0.0
419,gaussian,15.0,knn,0.2,LGC,0.4,False,0.35,gaussians_sd=2,1.537616729736328,0.05,,,20,0.6644,0.02946082144136514
420,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.35,gaussians_sd=1,5.14939284324646,0.1,,,20,0.67225,0.02192458665516865
421,gaussian,15.0,knn,0.2,LGC,0.2,False,0.35,gaussians_sd=1,1.4927711486816406,0.05,,,20,0.68025,0.027867319569703872
422,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,gaussians_sd=2,0.5768957138061523,0.05,,,20,0.9456999999999999,0.030849797406141907
423,gaussian,15.0,knn,0.2,LDST,,False,0.15,gaussians_sd=1,4.307173490524292,0.05,99.0,1.0,20,0.9847999999999999,0.05158158586162314
424,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=2,21.2375705242157,0.01,99.0,0.1,20,0.6376000000000001,0.36098565068434507
425,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=0.4,9.66450309753418,0.05,99.0,0.25,20,0.9446000000000001,0.1718861250944939
426,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,gaussians_sd=0.4,3.633070707321167,0.05,,,20,0.8186,0.03340868150645876
427,gaussian,15.0,knn,0.2,LGC,0.99,False,0.15,gaussians_sd=1,6.483970403671265,0.05,,,20,0.9999,0.0002999999999999669
428,gaussian,15.0,knn,0.2,LDST,,False,0.3,gaussians_sd=1,18.744351148605347,0.05,99.0,0.5,20,0.9102,0.21182790184487027
429,gaussian,15.0,knn,0.2,LGC,0.9,False,0.1,gaussians_sd=1,1.674968719482422,0.01,,,20,0.8473499999999999,0.057178907824476675
430,gaussian,15.0,knn,0.2,LGC,0.4,False,0.2,gaussians_sd=3,6.4932382106781015,0.01,,,20,0.78115,0.0728102156294019
431,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.35,gaussians_sd=0.4,7.3442020416259775,0.1,,,20,0.6680500000000001,0.01981028773137837
432,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=1,8.736547231674193,0.1,99.0,0.25,20,0.7794999999999999,0.3147121700856197
433,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,gaussians_sd=1,8.718840837478638,0.1,,,20,1.0,0.0
434,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=1,20.164846420288086,0.05,99.0,0.5,20,0.8554999999999999,0.24641702457419618
435,gaussian,15.0,knn,0.2,LDST,,False,0.3,gaussians_sd=2,9.244735956192015,0.05,99.0,1.0,20,0.7856500000000001,0.3393890503537202
436,gaussian,15.0,knn,0.2,GTAM,,False,0.2,gaussians_sd=0.4,9.125656366348268,0.05,99.0,0.0,20,0.9799499999999999,0.04357806214140321
437,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,gaussians_sd=2,3.512948036193848,0.05,,,20,1.0,0.0
438,gaussian,15.0,knn,0.2,LGC,0.9,False,0.3,gaussians_sd=0.4,1.6498279571533203,0.05,,,20,0.8168,0.03660819580367215
439,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,gaussians_sd=3,7.791053295135497,0.05,,,20,0.69,0.03424762765506541
440,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=1,3.9246768951416016,0.05,99.0,0.1,20,0.9438000000000001,0.17470105895500462
441,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussians_sd=1,4.288184642791748,0.05,99.0,1.0,20,0.99695,0.000864580823289543
442,gaussian,15.0,knn,0.2,GTAM,,False,0.35,gaussians_sd=0.4,8.04285454750061,0.05,99.0,0.0,20,0.95045,0.07887805461597035
443,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=0.4,4.3625006675720215,0.05,99.0,0.1,20,1.0,0.0
444,gaussian,15.0,knn,0.2,GTAM,,False,0.35,gaussians_sd=1,7.870017766952515,0.05,99.0,0.0,20,0.9087999999999999,0.16401237758169349
445,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=0.4,10.59819507598877,0.1,99.0,1.0,20,0.8140000000000001,0.28253442268155576
446,gaussian,15.0,knn,0.2,GTAM,,False,0.15,gaussians_sd=0.4,7.973710060119629,0.1,99.0,0.0,20,0.9751,0.04292423557851673
447,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=1,4.084992408752441,0.01,99.0,0.1,20,0.6910499999999999,0.3295679709862595
448,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=1,17.541331768035892,0.01,99.0,0.5,20,0.8389000000000001,0.29157621645120513
449,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,gaussians_sd=1,5.869523525238037,0.01,,,20,1.0,0.0
450,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,gaussians_sd=1,7.2301130294799805,0.01,,,20,0.78905,0.05961583262858952
451,gaussian,15.0,knn,0.2,LGC,0.2,False,0.35,gaussians_sd=3,4.710900545120238,0.1,,,20,0.6815999999999999,0.031102089961930222
452,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=0.4,10.970460891723633,0.05,99.0,0.75,20,0.7086,0.3407929576737172
453,gaussian,15.0,knn,0.2,LGC,0.99,False,0.4,gaussians_sd=0.4,7.386668920516968,0.01,,,20,0.7913000000000001,0.08362661059734516
454,gaussian,15.0,knn,0.2,LGC,0.9,False,0.4,gaussians_sd=1,2.0148296356201167,0.01,,,20,0.5952999999999999,0.08787326100697526
455,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=2,21.260122537612915,0.01,99.0,0.75,20,0.9379500000000002,0.17380174768971687
456,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,gaussians_sd=2,7.3691232204437265,0.05,,,20,0.99975,0.00043301270189217164
457,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=2,10.172987699508669,0.05,99.0,1.0,20,0.7912000000000001,0.32049471134482077
458,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=3,19.69162106513977,0.01,99.0,0.1,20,0.52965,0.3930736922003303
459,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=3,22.408450841903687,0.01,99.0,0.5,20,0.6119999999999999,0.3880051546049357
460,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=0.4,8.506349802017214,0.05,99.0,0.25,20,0.9949999999999998,0.0009486832980504794
461,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=3,22.68734812736511,0.05,99.0,0.5,20,0.9990499999999999,0.00021794494717700965
462,gaussian,15.0,knn,0.2,LGC,0.99,False,0.15,gaussians_sd=2,5.537665843963623,0.01,,,20,0.9861000000000001,0.013460683489332916
463,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=1,9.985387086868288,0.1,99.0,0.25,20,1.0,0.0
464,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,gaussians_sd=3,6.799164772033691,0.1,,,20,0.9989999999999999,2.220446049250313e-16
465,gaussian,15.0,knn,0.2,GTAM,,False,0.1,gaussians_sd=1,8.097119808197021,0.05,99.0,0.0,20,0.9950000000000001,1.1102230246251565e-16
466,gaussian,15.0,knn,0.2,LGC,0.99,False,0.4,gaussians_sd=2,9.356936931610107,0.05,,,20,0.9373999999999999,0.03504625514944501
467,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,gaussians_sd=2,8.444907903671265,0.05,,,20,0.8131999999999999,0.02421074141780875
468,gaussian,15.0,knn,0.2,LGC,0.4,False,0.25,gaussians_sd=1,1.5240447521209717,0.1,,,20,0.8127000000000001,0.0228146882512122
469,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=1,10.346504449844359,0.1,99.0,1.0,20,0.99095,0.0045659062627259606
470,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,gaussians_sd=3,3.8648977279663086,0.05,,,20,0.9987,0.0007810249675906854
471,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,gaussians_sd=3,4.389070749282837,0.05,,,20,0.5909000000000001,0.036051213571806434
472,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=0.4,8.566052436828612,0.1,99.0,0.1,20,0.9845499999999999,0.001430908802125411
473,gaussian,15.0,knn,0.2,GTAM,,False,0.0,gaussians_sd=1,9.361758708953856,0.1,99.0,0.0,20,1.0,0.0
474,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,gaussians_sd=0.4,7.144700288772582,0.1,,,20,0.7798499999999999,0.02036240408203315
475,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,gaussians_sd=1,5.92031192779541,0.05,,,20,0.6044000000000002,0.026443146560120277
476,gaussian,15.0,knn,0.2,GTAM,,False,0.2,gaussians_sd=2,22.935476541519165,0.1,99.0,0.0,20,0.96875,0.04880868262922081
477,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussians_sd=2,13.882326602935793,0.05,99.0,0.25,20,0.9966999999999999,0.0005567764362830027
478,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=3,23.427757978439328,0.01,99.0,0.5,20,0.7123,0.3466411833582386
479,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=0.4,20.533698320388797,0.01,99.0,0.75,20,0.5886500000000001,0.39610860568788453
480,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.0,gaussians_sd=2,7.848285436630249,0.05,,,20,0.9999500000000001,0.00021794494717700965
481,gaussian,15.0,knn,0.2,LGC,0.4,False,0.1,gaussians_sd=0.4,1.7101888656616209,0.05,,,20,0.9239499999999999,0.020504816507347753
482,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=3,24.066696643829346,0.1,99.0,1.0,20,0.9427,0.1580082592777985
483,gaussian,15.0,knn,0.2,GTAM,,False,0.4,gaussians_sd=2,8.897897958755491,0.05,99.0,0.0,20,0.7691000000000001,0.30328648172973355
484,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,gaussians_sd=1,5.041477680206299,0.05,,,20,0.82975,0.03380218188223949
485,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=1,25.777516603469852,0.1,99.0,0.75,20,0.9914,0.005342284155677237
486,gaussian,15.0,knn,0.2,LGC,0.99,False,0.25,gaussians_sd=2,4.662772178649902,0.1,,,20,0.9999500000000001,0.00021794494717700965
487,gaussian,15.0,knn,0.2,GTAM,,False,0.4,gaussians_sd=1,9.72797465324402,0.05,99.0,0.0,20,0.79055,0.28870217785808266
488,gaussian,15.0,knn,0.2,LGC,0.4,False,0.1,gaussians_sd=1,1.2814862728118896,0.01,,,20,0.79675,0.05913364101761363
489,gaussian,15.0,knn,0.2,LGC,0.99,False,0.3,gaussians_sd=0.4,5.937374830245973,0.05,,,20,0.9966499999999998,0.0021971572542720083
490,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,gaussians_sd=2,4.564563035964966,0.1,,,20,0.8377999999999999,0.020377929237290072
491,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,gaussians_sd=3,6.129539012908936,0.1,,,20,0.86545,0.020046134290680577
492,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,gaussians_sd=0.4,5.763907432556152,0.05,,,20,0.8086499999999999,0.03401216694066995
493,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,gaussians_sd=2,3.2179179191589355,0.05,,,20,1.0,0.0
494,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=0.4,9.787219762802122,0.1,99.0,0.25,20,0.9652499999999999,0.06179552977360098
495,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=0.4,4.52757740020752,0.01,99.0,0.1,20,0.8352999999999999,0.3012140600968023
496,gaussian,15.0,knn,0.2,GTAM,,False,0.25,gaussians_sd=0.4,7.919697999954224,0.05,99.0,0.0,20,0.9753000000000001,0.05535801658296654
497,gaussian,15.0,knn,0.2,LDST,,False,0.3,gaussians_sd=3,23.411876916885376,0.01,99.0,0.25,20,0.48,0.4130029055587866
498,gaussian,15.0,knn,0.2,GTAM,,False,0.4,gaussians_sd=0.4,9.362115144729612,0.1,99.0,0.0,20,0.8700000000000001,0.18030890161054167
499,gaussian,15.0,knn,0.2,LDST,,False,0.15,gaussians_sd=0.4,4.235827445983887,0.05,99.0,1.0,20,0.9956999999999999,0.0007810249675906539
500,gaussian,15.0,knn,0.2,LGC,0.4,False,0.3,gaussians_sd=0.4,0.4907300472259522,0.01,,,20,0.5849,0.06275499980081269
501,gaussian,15.0,knn,0.2,LGC,0.9,False,0.4,gaussians_sd=0.4,1.7968754768371582,0.01,,,20,0.65255,0.07757672009050139
502,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.35,gaussians_sd=1,6.746521472930907,0.01,,,20,0.59145,0.07098624866831604
503,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,gaussians_sd=1,0.3891425132751465,0.01,,,20,0.84595,0.06897062780633507
504,gaussian,15.0,knn,0.2,LDST,,False,0.3,gaussians_sd=3,22.77769136428833,0.01,99.0,0.5,20,0.45009999999999994,0.39158203482795273
505,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=2,23.571606397628784,0.01,99.0,0.1,20,0.92225,0.23127448519021723
506,gaussian,15.0,knn,0.2,LGC,0.2,False,0.3,gaussians_sd=0.4,9.047397375106813,0.1,,,20,0.7418000000000001,0.020488045294756636
507,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,gaussians_sd=1,6.663215398788452,0.1,,,20,0.9985000000000002,0.001830300521772325
508,gaussian,15.0,knn,0.2,LGC,0.9,False,0.4,gaussians_sd=2,5.179085731506348,0.1,,,20,0.7299,0.036729960522712254
509,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=0.4,9.206793546676638,0.05,99.0,0.25,20,0.73105,0.3060414146810853
510,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,gaussians_sd=1,6.423224449157715,0.01,,,20,1.0,0.0
511,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=3,8.8797926902771,0.05,99.0,0.25,20,0.9697999999999999,0.07050290774145418
512,gaussian,15.0,knn,0.2,LGC,0.4,False,0.4,gaussians_sd=1,0.6567966938018799,0.01,,,20,0.5778,0.08709110172686989
513,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=0.4,9.756141424179075,0.1,99.0,1.0,20,0.98955,0.004873140671066245
514,gaussian,15.0,knn,0.2,LGC,0.99,False,0.1,gaussians_sd=3,6.510875701904298,0.1,,,20,0.9989499999999998,0.00021794494717705808
515,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,gaussians_sd=1,7.367318391799928,0.01,,,20,0.98045,0.025190226279253658
516,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=0.4,22.456857442855835,0.05,99.0,0.5,20,0.9205500000000001,0.2237376756382349
517,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,gaussians_sd=1,5.63326358795166,0.1,,,20,0.7802499999999999,0.024020564106614985
518,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=1,3.311025381088257,0.01,99.0,0.1,20,0.6566000000000001,0.4190681806102678
519,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=1,8.134167671203612,0.01,99.0,0.25,20,0.91485,0.22214978618040576
520,gaussian,15.0,knn,0.2,LGC,0.4,False,0.35,gaussians_sd=1,0.7701845169067383,0.1,,,20,0.7035000000000001,0.028452592149046822
521,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,gaussians_sd=3,6.248881101608276,0.01,,,20,0.80335,0.06072830888473677
522,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=2,22.529273509979248,0.1,99.0,0.5,20,0.7172,0.3631394497985587
523,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=2,24.08504819869995,0.05,99.0,0.1,20,1.0,0.0
524,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=0.4,8.368782997131348,0.05,99.0,0.25,20,1.0,0.0
525,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,gaussians_sd=2,7.525087356567383,0.1,,,20,0.6211499999999999,0.022632443526937177
526,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=2,24.58627152442932,0.05,99.0,1.0,20,1.0,0.0
527,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=2,24.28639316558838,0.1,99.0,1.0,20,0.9513,0.17034556055266017
528,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussians_sd=2,24.869493007659912,0.01,99.0,0.5,20,0.67445,0.3827579489703643
529,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussians_sd=0.4,22.530235528945926,0.1,99.0,0.5,20,0.9077,0.18360449340906665
530,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,gaussians_sd=1,7.681964159011841,0.05,,,20,0.9995499999999999,0.0008046738469715396
531,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=0.4,15.833502292633055,0.05,99.0,0.75,20,0.9829000000000001,0.04818495615853562
532,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,gaussians_sd=2,8.072068929672241,0.1,,,20,1.0,0.0
533,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussians_sd=1,8.365233182907103,0.1,99.0,0.1,20,1.0,0.0
534,gaussian,15.0,knn,0.2,LGC,0.4,False,0.0,gaussians_sd=3,2.4080371856689453,0.05,,,20,0.99895,0.0005894913061275864
535,gaussian,15.0,knn,0.2,LDST,,False,0.3,gaussians_sd=0.4,9.941075801849363,0.1,99.0,0.1,20,0.9732000000000001,0.03360148806228675
536,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussians_sd=1,16.325867891311646,0.05,99.0,0.75,20,0.9941500000000001,0.0012359207094308259
537,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussians_sd=3,21.91995143890381,0.05,99.0,0.75,20,0.9572499999999998,0.1562929540958261
