,aff_dist_func,aff_k,aff_mask_func,aff_sigma,algorithm,alpha,can_plot,corruption_level,dataset,elapsed_time,labeled_percent,mu,tuning_iter,experiments,mean_acc,sd_acc,each_acc,min_acc,max_acc,median_acc
17,gaussian,15.0,knn,0.2,GTAM,,False,0.35,spiral,4.349475145339967,0.1,99.0,0.0,20,0.9556666666666667,0.04213602312089318,"[0.772, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334]",0.772,0.9653333333333334,0.9653333333333334
18,gaussian,15.0,knn,0.2,GTAM,,False,0.35,spiral_hard,17.263046979904175,0.01,99.0,0.0,20,0.7160999999999998,0.2797949467417562,"[0.01933333333333333, 0.2826666666666667, 0.5053333333333333, 0.5073333333333333, 0.5146666666666667, 0.524, 0.536, 0.5373333333333333, 0.59, 0.634, 0.904, 0.9059999999999999, 0.9813333333333332, 0.982, 0.982, 0.982, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332, 0.9840000000000001]",0.01933333333333333,0.9840000000000001,0.769
19,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,18.10846328735352,0.05,99.0,1.0,20,0.9934666666666665,0.0006182412330330937,"[0.992, 0.9926666666666668, 0.9926666666666668, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9933333333333332, 0.9940000000000001, 0.9940000000000001, 0.9940000000000001, 0.9940000000000001, 0.9946666666666668, 0.9946666666666668]",0.992,0.9946666666666668,0.9933333333333332
20,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,spiral,5.263398885726929,0.05,,,20,0.9989666666666667,0.003918474759960114,"[0.982, 0.998, 0.9993333333333332, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.982,1.0,1.0
21,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,22.626225233078003,0.1,99.0,2.0,20,0.9907333333333334,0.0009165151389911785,"[0.9893333333333332, 0.9893333333333332, 0.9893333333333332, 0.99, 0.99, 0.99, 0.99, 0.99, 0.9906666666666668, 0.9906666666666668, 0.9913333333333332, 0.9913333333333332, 0.9913333333333332, 0.9913333333333332, 0.9913333333333332, 0.9913333333333332, 0.9913333333333332, 0.9913333333333332, 0.992, 0.9926666666666668]",0.9893333333333332,0.9926666666666668,0.991
22,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral,0.94710111618042,0.01,,,20,0.7122666666666666,0.07822287247204475,"[0.53, 0.5586666666666666, 0.6286666666666667, 0.6513333333333333, 0.6546666666666666, 0.662, 0.6973333333333334, 0.7, 0.728, 0.7286666666666667, 0.732, 0.732, 0.74, 0.7453333333333333, 0.748, 0.7559999999999999, 0.7886666666666666, 0.804, 0.8173333333333334, 0.8426666666666667]",0.53,0.8426666666666667,0.7303333333333333
23,gaussian,15.0,knn,0.2,RF,,False,0.3,spiral_hard,0.3985137939453125,0.1,,,20,0.7148999999999999,0.03518413468217364,"[0.6566666666666666, 0.6679999999999999, 0.6753333333333333, 0.6826666666666666, 0.6866666666666666, 0.6893333333333334, 0.6926666666666667, 0.6933333333333334, 0.7, 0.7, 0.7126666666666667, 0.7246666666666667, 0.7246666666666667, 0.7286666666666667, 0.7406666666666667, 0.7473333333333333, 0.764, 0.768, 0.7693333333333333, 0.7733333333333333]",0.6566666666666666,0.7733333333333333,0.7063333333333333
24,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,spiral,1.7768371105194092,0.5,,,20,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,1.0
25,gaussian,15.0,knn,0.2,GTAM,,False,0.0,spiral,8.105796098709106,0.1,99.0,0.0,20,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1.0,1.0
26,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,12.35850429534912,0.5,99.0,1.0,20,0.9643333333333335,0.00460193196144596,"[0.9553333333333334, 0.9573333333333334, 0.9586666666666668, 0.9586666666666668, 0.9593333333333334, 0.9613333333333334, 0.9626666666666668, 0.9633333333333334, 0.9640000000000001, 0.9646666666666668, 0.9653333333333334, 0.9653333333333334, 0.9653333333333334, 0.9673333333333334, 0.9673333333333334, 0.9693333333333334, 0.9693333333333334, 0.9706666666666668, 0.9706666666666668, 0.9706666666666668]",0.9553333333333334,0.9706666666666668,0.9650000000000001
27,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,17.69145655632019,0.1,99.0,0.25,20,0.9191333333333335,0.09726278265034831,"[0.5366666666666666, 0.8033333333333333, 0.8573333333333333, 0.89, 0.9026666666666666, 0.9520000000000001, 0.9566666666666668, 0.9573333333333334, 0.9573333333333334, 0.9586666666666668, 0.9593333333333334, 0.9593333333333334, 0.96, 0.9606666666666668, 0.9606666666666668, 0.9606666666666668, 0.9620000000000001, 0.9620000000000001, 0.9626666666666668, 0.9633333333333334]",0.5366666666666666,0.9633333333333334,0.9590000000000001
28,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,18.258543968200684,0.5,99.0,0.5,20,0.9486333333333334,0.0032962942155632196,"[0.9440000000000001, 0.9440000000000001, 0.9440000000000001, 0.9446666666666668, 0.9446666666666668, 0.9453333333333334, 0.946, 0.9473333333333334, 0.9486666666666668, 0.9493333333333334, 0.9493333333333334, 0.95, 0.95, 0.9506666666666668, 0.9513333333333334, 0.9513333333333334, 0.9520000000000001, 0.9526666666666668, 0.9533333333333334, 0.9540000000000001]",0.9440000000000001,0.9540000000000001,0.9493333333333334
29,gaussian,15.0,knn,0.2,GTAM,,False,0.35,spiral_hard,4.517913818359375,0.1,99.0,0.0,20,0.8295999999999999,0.2124545859968928,"[0.18133333333333332, 0.366, 0.5246666666666666, 0.7546666666666667, 0.838, 0.8413333333333334, 0.8533333333333334, 0.8793333333333333, 0.8959999999999999, 0.9433333333333334, 0.9486666666666668, 0.9493333333333334, 0.95, 0.9513333333333334, 0.9513333333333334, 0.9520000000000001, 0.9520000000000001, 0.9526666666666668, 0.9533333333333334, 0.9533333333333334]",0.18133333333333332,0.9533333333333334,0.9460000000000001
30,gaussian,15.0,knn,0.2,RF,,False,0.4,spiral,0.4454278945922852,0.05,,,20,0.5961333333333333,0.05303692633963205,"[0.506, 0.522, 0.5326666666666666, 0.542, 0.5626666666666666, 0.564, 0.5653333333333334, 0.5720000000000001, 0.5726666666666667, 0.5753333333333334, 0.6046666666666667, 0.606, 0.61, 0.6113333333333333, 0.6286666666666667, 0.64, 0.6553333333333333, 0.6613333333333333, 0.6953333333333334, 0.6953333333333334]",0.506,0.6953333333333334,0.5900000000000001
31,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,22.45180869102478,0.05,99.0,0.5,20,0.7420333333333333,0.2869924098880201,"[0.22333333333333333, 0.2913333333333333, 0.294, 0.3153333333333333, 0.35200000000000004, 0.518, 0.6113333333333333, 0.7306666666666667, 0.8946666666666667, 0.8986666666666666, 0.9640000000000001, 0.97, 0.97, 0.9706666666666668, 0.9706666666666668, 0.972, 0.9726666666666668, 0.9733333333333334, 0.9740000000000001, 0.9740000000000001]",0.22333333333333333,0.9740000000000001,0.9313333333333333
