,aff_dist_func,aff_k,aff_mask_func,aff_sigma,algorithm,alpha,can_plot,corruption_level,dataset,elapsed_time,labeled_percent,mu,tuning_iter,experiments,mean_acc,sd_acc
462,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,47.649651527404785,0.1,99.0,0.75,20,0.9951333333333332,0.005653317610041049
463,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,43.371920824050896,0.1,99.0,0.25,20,1.0,0.0
464,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral,44.841302394866936,0.01,99.0,0.0,20,0.9600333333333332,0.16839879585212136
465,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral_hard,3.2425482273101807,0.05,,,20,0.8005000000000001,0.03401298771547913
466,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,48.46275854110718,0.01,99.0,0.5,20,0.6208,0.3724981491378328
467,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral_hard,6.141885280609131,0.05,,,20,0.6985,0.022386379787719138
468,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,spiral,5.022332429885863,0.05,,,20,0.6146999999999999,0.03246021496471572
469,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.35,spiral,5.7519588470458975,0.05,,,20,0.6482333333333333,0.0338114214759188
470,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,spiral,6.029379844665527,0.1,,,20,0.6223333333333334,0.023541452801388443
471,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,spiral,10.340288162231444,0.05,,,20,0.9044333333333331,0.022427438551916704
472,gaussian,15.0,knn,0.2,LGC,0.4,False,0.15,spiral,10.354233264923096,0.5,,,20,0.9239333333333333,0.00231804515342846
473,gaussian,15.0,knn,0.2,GTAM,,False,0.0,spiral,42.86066198348999,0.01,99.0,0.0,20,1.0,0.0
474,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,47.10927724838257,0.01,99.0,0.5,20,0.8211666666666668,0.27053115450083665
475,gaussian,15.0,knn,0.2,LGC,0.9,False,0.3,spiral,5.909696817398071,0.5,,,20,0.9605333333333336,0.011024417344140145
476,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,22.62756896018982,0.5,99.0,0.75,20,0.9615,0.007799928774603584
477,gaussian,15.0,knn,0.2,LGC,0.2,False,0.15,spiral,6.679760456085205,0.05,,,20,0.8473333333333333,0.024779023386727748
478,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,42.72775530815125,0.1,99.0,0.5,20,0.9312999999999999,0.1616368322986922
479,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,19.149593114852905,0.05,99.0,0.25,20,0.8002666666666667,0.2496016737835617
480,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,30.75199890136719,0.5,99.0,0.1,20,0.9525666666666668,0.0018411952639522198
481,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,spiral_hard,8.283255577087402,0.5,,,20,0.8031666666666666,0.0948544791890305
482,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,spiral,6.166708469390869,0.5,,,20,1.0,0.0
483,gaussian,15.0,knn,0.2,LGC,0.9,False,0.2,spiral_hard,1.8073151111602783,0.05,,,20,0.8535666666666668,0.03716047781058674
484,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,44.15520358085632,0.05,99.0,0.75,20,0.9116666666666667,0.211662572138875
485,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,spiral,9.047735691070557,0.5,,,20,0.9474666666666666,0.002418447619628948
486,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,spiral_hard,3.967618703842163,0.5,,,20,0.8327666666666668,0.006660914184838132
487,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,spiral_hard,8.609809875488281,0.01,,,20,0.6768333333333333,0.048110925070207415
488,gaussian,15.0,knn,0.2,GTAM,,False,0.3,spiral_hard,43.8554847240448,0.1,99.0,0.0,20,0.9319666666666666,0.05835351079602857
489,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,46.44158053398132,0.01,99.0,0.75,20,0.8211666666666668,0.27053115450083665
490,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,spiral,8.443745136260986,0.05,,,20,0.9984666666666666,0.0066836450467623555
491,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,spiral_hard,7.125226020812987,0.05,,,20,0.6607999999999999,0.07616082399180771
492,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,43.612983226776116,0.01,99.0,0.1,20,0.8027666666666666,0.3098208998760413
493,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,22.07389760017395,0.5,99.0,1.0,20,0.9229333333333333,0.04901310482355145
494,gaussian,15.0,knn,0.2,LGC,0.4,False,0.0,spiral_hard,1.412883996963501,0.01,,,20,0.7393666666666666,0.05809206294992267
495,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,46.529820919036865,0.05,99.0,0.75,20,0.9974666666666666,0.0006531972647421859
496,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,spiral,6.529930353164673,0.5,,,20,1.0,0.0
497,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,6.850617170333862,0.5,99.0,0.1,20,0.7610333333333333,0.03269214992420453
498,gaussian,15.0,knn,0.2,LGC,0.2,False,0.3,spiral,10.402668476104736,0.5,,,20,0.8010666666666667,0.008425886039791646
499,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,24.25476908683777,0.01,99.0,1.0,20,0.6672,0.33071549370686854
500,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,44.663960933685296,0.01,99.0,0.25,20,1.0,0.0
501,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,spiral,6.5611016750335684,0.5,,,20,1.0,0.0
502,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,spiral_hard,9.332115411758425,0.5,,,20,0.9120666666666665,0.003805843460317872
503,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,spiral_hard,8.414350748062134,0.5,,,20,0.9854333333333333,0.005786094441753314
504,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,4.3737969398498535,0.05,99.0,0.1,20,0.8558,0.24655854387052895
505,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,39.65110087394714,0.5,99.0,0.5,20,0.9625333333333332,0.00358143360495022
506,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,spiral_hard,10.311656236648561,0.05,,,20,0.8233666666666668,0.018450504359261048
507,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,47.423637866973884,0.1,99.0,0.75,20,0.8886333333333333,0.22451067532153865
508,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral,29.851666927337646,0.5,99.0,0.0,20,0.949333333333333,3.3306690738754696e-16
509,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,51.83387684822082,0.01,99.0,0.5,20,0.6184666666666667,0.37225081747541017
510,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,46.86258721351624,0.05,99.0,0.75,20,0.921766666666667,0.22135544819236874
511,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,47.742871522903435,0.05,99.0,0.5,20,0.9285000000000002,0.16496516467289557
512,gaussian,15.0,knn,0.2,LGC,0.99,False,0.1,spiral_hard,5.550600290298462,0.5,,,20,0.9883000000000001,0.0014525839046334076
513,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,spiral,9.804276704788206,0.05,,,20,0.8421,0.024430650148259802
514,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,42.914628744125366,0.01,99.0,1.0,20,0.8746999999999998,0.2656530297629263
515,gaussian,15.0,knn,0.2,GTAM,,False,0.4,spiral,16.100092887878418,0.05,99.0,0.0,20,0.7919666666666667,0.31354684037813413
516,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,44.29821586608887,0.05,99.0,0.75,20,1.0,0.0
517,gaussian,15.0,knn,0.2,LGC,0.4,False,0.2,spiral,1.1407294273376465,0.05,,,20,0.8126666666666666,0.022879393931366863
518,gaussian,15.0,knn,0.2,LGC,0.99,False,0.15,spiral_hard,6.9759697914123535,0.1,,,20,0.9545666666666668,0.03240114881365233
519,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,46.842647075653076,0.1,99.0,0.5,20,0.9335333333333333,0.13815065850166786
520,gaussian,15.0,knn,0.2,LGC,0.9,False,0.3,spiral_hard,6.716226816177367,0.01,,,20,0.6325333333333333,0.06671018579564059
521,gaussian,15.0,knn,0.2,LGC,0.2,False,0.3,spiral_hard,8.149306535720825,0.05,,,20,0.7051000000000001,0.02212216083478285
522,gaussian,15.0,knn,0.2,LGC,0.9,False,0.1,spiral_hard,10.843757629394533,0.1,,,20,0.9610333333333333,0.011164377874890035
523,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,spiral,8.600019931793213,0.01,,,20,0.7929666666666667,0.07172183148185156
524,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,spiral_hard,7.09476113319397,0.05,,,20,0.5899333333333334,0.028689061020225504
525,gaussian,15.0,knn,0.2,LGC,0.99,False,0.1,spiral_hard,8.478031396865845,0.1,,,20,0.9561,0.026620188662825905
526,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,16.14885926246643,0.5,99.0,0.25,20,0.8476000000000001,0.03565850373878424
527,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,22.274539232254032,0.1,99.0,0.1,20,0.9220666666666668,0.09356777697951839
528,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,5.146812438964844,0.1,99.0,1.0,20,0.9517666666666665,0.08088050857077166
529,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,21.396878004074093,0.1,99.0,0.1,20,0.7976666666666666,0.2699115492979959
530,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,18.95597815513611,0.05,99.0,0.1,20,0.9730666666666667,0.060360914505994706
531,gaussian,15.0,knn,0.2,LGC,0.9,False,0.1,spiral_hard,2.2990469932556152,0.05,,,20,0.9136666666666666,0.020628459305855426
532,gaussian,15.0,knn,0.2,LGC,0.4,False,0.2,spiral_hard,6.510772466659546,0.5,,,20,0.8832666666666666,0.0036080157673959484
533,gaussian,15.0,knn,0.2,LGC,0.4,False,0.35,spiral_hard,0.7699189186096191,0.05,,,20,0.6471666666666668,0.030555505050463304
534,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral_hard,2.8502380847930913,0.01,,,20,0.6545333333333334,0.05477209346211099
535,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,37.467047214508064,0.05,99.0,0.5,20,0.9116666666666667,0.211662572138875
536,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,47.42158508300781,0.01,99.0,0.75,20,0.9618666666666666,0.10186627399575278
537,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,14.520602941513062,0.05,99.0,0.1,20,0.9182,0.18425309887338245
538,gaussian,15.0,knn,0.2,LGC,0.4,False,0.15,spiral_hard,9.099522590637207,0.01,,,20,0.6659666666666666,0.054528881236358476
539,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,spiral_hard,9.514890909194945,0.1,,,20,0.7507666666666666,0.10862417881034693
540,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,44.624571800231934,0.1,99.0,1.0,20,0.8886333333333333,0.22451067532153865
541,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,spiral,7.704803228378296,0.01,,,20,0.8851999999999999,0.10749193251381961
542,gaussian,15.0,knn,0.2,LGC,0.99,False,0.0,spiral_hard,4.017378568649292,0.1,,,20,0.9835,0.007167441818544613
543,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,47.04071378707886,0.1,99.0,0.25,20,0.8991999999999999,0.19003141260796277
544,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,43.83995485305786,0.1,99.0,0.75,20,0.8923666666666665,0.21587439506445513
545,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,spiral_hard,4.695772886276245,0.05,,,20,0.6067666666666669,0.043056693891761935
546,gaussian,15.0,knn,0.2,LGC,0.4,False,0.2,spiral_hard,7.271418333053589,0.1,,,20,0.8328,0.01878722970530781
547,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,47.35882234573364,0.01,99.0,0.75,20,0.6672,0.33071549370686854
548,gaussian,15.0,knn,0.2,LGC,0.9,False,0.1,spiral_hard,7.205880403518678,0.01,,,20,0.7213333333333334,0.06381570687882761
549,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,46.150447368621826,0.01,99.0,0.75,20,0.6184666666666667,0.37225081747541017
550,gaussian,15.0,knn,0.2,LGC,0.4,False,0.1,spiral,8.094839334487915,0.01,,,20,0.8335333333333332,0.05372278639253346
551,gaussian,15.0,knn,0.2,LGC,0.4,False,0.35,spiral,3.1482961177825928,0.01,,,20,0.6517666666666667,0.0691000160797537
552,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,22.06655240058899,0.1,99.0,0.1,20,0.9177333333333333,0.09137381098177604
553,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,spiral,9.346344470977783,0.1,,,20,0.6144333333333333,0.023738646409038017
554,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,16.039941549301147,0.05,99.0,0.25,20,0.6249,0.34471555262596176
555,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,45.6148943901062,0.1,99.0,1.0,20,1.0,0.0
556,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,50.01772093772888,0.05,99.0,0.75,20,0.8547,0.24865285707856513
557,gaussian,15.0,knn,0.2,LGC,0.4,False,0.15,spiral_hard,2.818087339401245,0.05,,,20,0.8389333333333333,0.018989353742440953
558,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,50.487027883529656,0.01,99.0,0.5,20,0.6672,0.33071549370686854
559,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,spiral_hard,8.02950644493103,0.05,,,20,0.8547666666666668,0.06224977465376436
560,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,spiral_hard,5.213719606399536,0.1,,,20,0.9366999999999999,0.02412971888218622
561,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.4,spiral,9.309122800827025,0.1,,,20,0.9649999999999999,0.06611689983993838
562,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,21.47951626777649,0.05,99.0,0.25,20,0.9551666666666666,0.16804918261561932
563,gaussian,15.0,knn,0.2,GTAM,,False,0.2,spiral,41.929478645324714,0.1,99.0,0.0,20,0.9800000000000001,1.1102230246251565e-16
564,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,spiral_hard,7.862219572067262,0.01,,,20,0.5440666666666667,0.04340706547710102
565,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,spiral,8.679345846176147,0.1,,,20,0.9705000000000001,0.013399626860476377
566,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,22.30279016494751,0.01,99.0,0.25,20,0.6184666666666667,0.37225081747541017
567,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,spiral,9.62039852142334,0.5,,,20,1.0,0.0
568,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,48.16650032997131,0.1,99.0,0.5,20,0.9959000000000001,0.0025757415329268154
569,gaussian,15.0,knn,0.2,LGC,0.99,False,0.25,spiral,4.238431930541991,0.01,,,20,0.7438,0.08451853182718111
570,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,spiral,3.878288984298706,0.05,,,20,0.6161333333333333,0.03360396801966497
571,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,20.127532482147213,0.5,99.0,1.0,20,0.9537333333333337,0.025821954483217075
572,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,48.615479230880744,0.01,99.0,0.5,20,0.7216333333333333,0.3937379543131023
573,gaussian,15.0,knn,0.2,LGC,0.4,False,0.35,spiral_hard,3.2376744747161865,0.1,,,20,0.6844,0.020955402379550958
574,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,spiral_hard,4.0293524265289316,0.5,,,20,0.8789,0.004527815269101766
575,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,36.26808190345764,0.5,99.0,0.5,20,0.9742000000000001,0.002781686139336666
576,gaussian,15.0,knn,0.2,LGC,0.4,False,0.35,spiral,1.2965996265411377,0.05,,,20,0.6583666666666665,0.034470260934447376
577,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,19.840602159500122,0.05,99.0,1.0,20,0.9285000000000002,0.16496516467289557
578,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,spiral_hard,7.590558290481567,0.5,,,20,0.9402999999999999,0.0024986663109213994
579,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,46.67016077041626,0.1,99.0,0.25,20,0.9448666666666666,0.19560312426498258
580,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,36.56950426101685,0.5,99.0,1.0,20,0.9812000000000001,0.0027373953556863386
581,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,37.42001700401306,0.5,99.0,0.5,20,0.8327333333333333,0.04569993921707603
582,gaussian,15.0,knn,0.2,GTAM,,False,0.2,spiral_hard,36.63660478591919,0.5,99.0,0.0,20,0.8931333333333334,0.0015506271132817173
583,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,43.74595499038696,0.1,99.0,1.0,20,0.9951333333333332,0.005653317610041049
584,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,46.446832180023186,0.01,99.0,0.5,20,0.8192666666666666,0.33620350318751224
585,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral,19.791469812393192,0.05,99.0,0.0,20,0.9946666666666669,1.1102230246251565e-16
586,gaussian,15.0,knn,0.2,LGC,0.9,False,0.3,spiral_hard,3.074547529220581,0.05,,,20,0.7623666666666667,0.031211447330177503
587,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,44.75266718864441,0.01,99.0,0.1,20,0.7187,0.36507725057703727
588,gaussian,15.0,knn,0.2,GTAM,,False,0.25,spiral,34.38160943984985,0.5,99.0,0.0,20,0.8737333333333334,0.0025420901286583425
589,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,15.11928677558899,0.5,99.0,0.1,20,0.8099666666666667,0.02130568520893479
590,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral,11.228032350540161,0.5,,,20,0.7915333333333333,0.008195120499419154
591,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,35.07048749923706,0.5,99.0,0.25,20,0.9480666666666668,0.003501745596445047
592,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,33.034166097640984,0.5,99.0,0.1,20,0.9589666666666666,0.0007141428428542872
593,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,spiral,10.935799837112427,0.01,,,20,0.7068333333333333,0.07334874837983867
594,gaussian,15.0,knn,0.2,LGC,0.4,False,0.0,spiral_hard,3.140021324157715,0.1,,,20,0.9794333333333334,0.003579416463925673
595,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,spiral,8.408040523529053,0.01,,,20,0.826,0.04831010936301703
596,gaussian,15.0,knn,0.2,LGC,0.99,False,0.4,spiral,7.795464754104613,0.01,,,20,0.6523,0.0633594595235085
597,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,16.289321422576904,0.05,99.0,1.0,20,0.921766666666667,0.22135544819236874
598,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,49.80970048904419,0.01,99.0,0.25,20,0.8027666666666666,0.3098208998760413
599,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,spiral,12.523253679275513,0.01,,,20,0.8513333333333334,0.11168447619173501
600,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,spiral,7.784666299819946,0.5,,,20,1.0,0.0
601,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,spiral_hard,7.047896385192871,0.1,,,20,0.9358000000000001,0.03843210463488395
602,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,spiral,10.662057399749756,0.1,,,20,0.9999666666666667,0.00014529663145138817
603,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,spiral_hard,8.613187074661255,0.05,,,20,0.7750999999999999,0.08480494613457924
604,gaussian,15.0,knn,0.2,LGC,0.2,False,0.15,spiral,11.078996896743774,0.01,,,20,0.8392666666666667,0.07168756284507559
605,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,40.84475755691528,0.1,99.0,0.5,20,0.9542000000000002,0.11359344660283492
606,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,spiral,7.757394313812256,0.01,,,20,0.6149666666666666,0.07883498236471197
607,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,15.78322148323059,0.5,99.0,0.1,20,0.8272666666666666,0.018889032679191273
608,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,20.58951687812805,0.1,99.0,0.25,20,0.7522,0.2964890929228632
609,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,20.610743522644047,0.1,99.0,0.25,20,0.9461999999999998,0.07984125917510738
610,gaussian,15.0,knn,0.2,LGC,0.9,False,0.2,spiral_hard,9.240434646606444,0.5,,,20,0.9817666666666668,0.003979251744291191
611,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,44.8052020072937,0.1,99.0,0.5,20,0.9256333333333335,0.10496400970491426
612,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.15,spiral_hard,9.804409980773926,0.05,,,20,0.7371,0.09147052348525543
613,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,spiral,8.852424383163454,0.05,,,20,0.9740333333333332,0.03878514893329376
614,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.0,spiral_hard,9.054862022399902,0.01,,,20,0.7272333333333333,0.05412794513413975
615,gaussian,15.0,knn,0.2,LGC,0.4,False,0.0,spiral,6.703978776931763,0.01,,,20,0.9647,0.026901032611324677
616,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,spiral,7.907430410385133,0.5,,,20,0.9997333333333334,0.0008273115763993637
617,gaussian,15.0,knn,0.2,LGC,0.99,False,0.35,spiral_hard,8.512461423873901,0.01,,,20,0.6087333333333332,0.06482897157564323
618,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,11.3979172706604,0.05,99.0,1.0,20,0.9399999999999998,0.1505849335830853
619,gaussian,15.0,knn,0.2,GTAM,,False,0.3,spiral,45.33793210983277,0.01,99.0,0.0,20,0.8221333333333332,0.3250062973748867
620,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,spiral,10.995865106582642,0.01,,,20,0.8245999999999999,0.06818696519293276
621,gaussian,15.0,knn,0.2,LGC,0.99,False,0.25,spiral_hard,5.845969676971436,0.05,,,20,0.8062666666666667,0.062755398174181
622,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.4,spiral_hard,8.739269733428955,0.1,,,20,0.6295,0.058490977461865386
623,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,43.71121573448181,0.05,99.0,0.5,20,0.8002666666666667,0.2496016737835617
624,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,36.05241394042969,0.5,99.0,0.5,20,0.9535333333333333,0.004989321931218045
625,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.0,spiral,9.906771659851074,0.01,,,20,0.9606000000000001,0.02657057687660459
626,gaussian,15.0,knn,0.2,GTAM,,False,0.3,spiral_hard,47.59418535232544,0.01,99.0,0.0,20,0.7280333333333333,0.3560392909029377
627,gaussian,15.0,knn,0.2,GTAM,,False,0.35,spiral,21.724424362182614,0.01,99.0,0.0,20,0.7581666666666667,0.36471729538857295
628,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,21.347325086593628,0.01,99.0,0.1,20,0.6672,0.33071549370686854
629,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,spiral,10.783346176147461,0.01,,,20,0.9153333333333332,0.06141516280384041
630,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,21.27510643005371,0.5,99.0,1.0,20,0.9763,0.029020663136615093
631,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,spiral_hard,6.888600587844849,0.1,,,20,0.8981666666666668,0.01640308236616246
632,gaussian,15.0,knn,0.2,LGC,0.99,False,0.3,spiral,6.671012878417969,0.01,,,20,0.7899333333333333,0.06085972943307147
633,gaussian,15.0,knn,0.2,LGC,0.99,False,0.25,spiral_hard,7.673665523529053,0.01,,,20,0.6185666666666666,0.06544964985900738
634,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,46.01777720451355,0.05,99.0,0.75,20,0.9399999999999998,0.1505849335830853
635,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral,10.853433609008787,0.1,,,20,0.7125000000000001,0.020050907433053704
636,gaussian,15.0,knn,0.2,GTAM,,False,0.15,spiral_hard,43.974507331848145,0.01,99.0,0.0,20,0.8860333333333333,0.19756973171234732
637,gaussian,15.0,knn,0.2,LGC,0.9,False,0.1,spiral,1.609985113143921,0.05,,,20,0.9490000000000001,0.022086194783167187
638,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,22.289511680603027,0.01,99.0,0.25,20,0.6994999999999999,0.3854550485393134
639,gaussian,15.0,knn,0.2,LGC,0.99,False,0.4,spiral,6.718327760696411,0.1,,,20,0.8188333333333333,0.04730603673011628
640,gaussian,15.0,knn,0.2,LGC,0.4,False,0.2,spiral,7.920206308364867,0.5,,,20,0.8952666666666665,0.003583294573433776
641,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,spiral_hard,8.273734331130981,0.05,,,20,0.9524666666666667,0.020482078887543546
642,gaussian,15.0,knn,0.2,LGC,0.4,False,0.25,spiral,7.973356485366821,0.1,,,20,0.794,0.026256004604238208
643,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,40.52195024490357,0.5,99.0,1.0,20,0.9760333333333335,0.0035180487015768346
644,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,41.34598684310913,0.01,99.0,0.1,20,0.8493666666666666,0.28340293066782335
645,gaussian,15.0,knn,0.2,LGC,0.4,False,0.3,spiral_hard,11.33745551109314,0.1,,,20,0.7189333333333334,0.021420032160988402
646,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,12.184077739715574,0.01,99.0,1.0,20,0.6333666666666666,0.38545554434547524
647,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,5.287198543548584,0.01,99.0,1.0,20,0.6696000000000001,0.3276782568313009
648,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,22.479795455932614,0.01,99.0,0.25,20,0.7750666666666667,0.3211153755964427
649,gaussian,15.0,knn,0.2,GTAM,,False,0.4,spiral_hard,13.48029375076294,0.5,99.0,0.0,20,0.7201333333333333,0.03513693846146024
650,gaussian,15.0,knn,0.2,LGC,0.9,False,0.0,spiral_hard,1.2674520015716553,0.1,,,20,0.9866666666666667,0.0018973665961010682
651,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,spiral,8.452731132507324,0.01,,,20,0.9623000000000002,0.02705999507267754
652,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,15.257482767105104,0.5,99.0,0.25,20,0.9946666666666666,0.0012995725793078809
